
 PLE train 1.00 lambda 

El 3488: loss 7.0628, tacc 6.4934, cvacc 8.9415
El 3489: loss 7.9439, tacc 7.3745, cvacc 8.9317
El 3490: loss 8.3328, tacc 7.7634, cvacc 8.9379
El 3491: loss 6.9846, tacc 6.4152, cvacc 8.9210
El 3492: loss 8.7081, tacc 8.1388, cvacc 8.9317
El 3493: loss 6.7109, tacc 6.1416, cvacc 8.9391
El 3494: loss 6.5672, tacc 5.9979, cvacc 8.9407
El 3495: loss 7.1193, tacc 6.5499, cvacc 8.9383
El 3496: loss 7.1335, tacc 6.5642, cvacc 8.9274
El 3497: loss 7.2385, tacc 6.6691, cvacc 8.9268
El 3498: loss 7.6584, tacc 7.0890, cvacc 8.9335
El 3499: loss 7.9867, tacc 7.4173, cvacc 8.9390
El 3500: loss 7.4724, tacc 6.9030, cvacc 8.9390
El 3501: loss 7.4019, tacc 6.8325, cvacc 8.9421
El 3502: loss 7.8224, tacc 7.2530, cvacc 8.9397
El 3503: loss 7.3372, tacc 6.7677, cvacc 8.9387
El 3504: loss 7.0993, tacc 6.5298, cvacc 8.9379
El 3505: loss 7.6819, tacc 7.1125, cvacc 8.9399
El 3506: loss 7.2317, tacc 6.6623, cvacc 8.9336
El 3507: loss 7.5494, tacc 6.9799, cvacc 8.9281
El 3508: loss 7.6582, tacc 7.0887, cvacc 8.9324
           Current learning rate 7.5812e-06
El 3509: loss 7.6586, tacc 7.0891, cvacc 8.9376
El 3510: loss 6.9751, tacc 6.4056, cvacc 8.9294
El 3511: loss 7.8826, tacc 7.3131, cvacc 8.9444
El 3512: loss 7.0230, tacc 6.4535, cvacc 8.9372
El 3513: loss 7.0570, tacc 6.4875, cvacc 8.9385
El 3514: loss 7.5501, tacc 6.9806, cvacc 8.9393
El 3515: loss 7.6375, tacc 7.0680, cvacc 8.9273
El 3516: loss 7.6063, tacc 7.0368, cvacc 8.9338
El 3517: loss 7.5778, tacc 7.0083, cvacc 8.9363
El 3518: loss 7.7174, tacc 7.1479, cvacc 8.9407
El 3519: loss 7.5062, tacc 6.9367, cvacc 8.9285
El 3520: loss 7.5145, tacc 6.9449, cvacc 8.9369
El 3521: loss 7.7992, tacc 7.2296, cvacc 8.9325
El 3522: loss 7.3163, tacc 6.7468, cvacc 8.9352
El 3523: loss 7.3478, tacc 6.7782, cvacc 8.9263
El 3524: loss 7.1118, tacc 6.5422, cvacc 8.9358
El 3525: loss 7.8157, tacc 7.2462, cvacc 8.9377
El 3526: loss 7.8412, tacc 7.2716, cvacc 8.9318
El 3527: loss 7.0769, tacc 6.5073, cvacc 8.9369
El 3528: loss 7.5443, tacc 6.9747, cvacc 8.9287
El 3529: loss 7.2090, tacc 6.6394, cvacc 8.9400
El 3530: loss 7.2074, tacc 6.6378, cvacc 8.9321
El 3531: loss 7.4450, tacc 6.8754, cvacc 8.9525
El 3532: loss 7.4206, tacc 6.8510, cvacc 8.9393
El 3533: loss 7.7018, tacc 7.1321, cvacc 8.9333
El 3534: loss 7.9304, tacc 7.3607, cvacc 8.9343
El 3535: loss 6.7563, tacc 6.1867, cvacc 8.9419
El 3536: loss 7.8381, tacc 7.2685, cvacc 8.9426
El 3537: loss 6.8113, tacc 6.2416, cvacc 8.9395
El 3538: loss 7.4222, tacc 6.8526, cvacc 8.9393
El 3539: loss 7.3138, tacc 6.7441, cvacc 8.9447
El 3540: loss 7.3610, tacc 6.7914, cvacc 8.9302
El 3541: loss 7.3209, tacc 6.7512, cvacc 8.9322
El 3542: loss 7.3451, tacc 6.7754, cvacc 8.9315
El 3543: loss 7.3122, tacc 6.7426, cvacc 8.9387
El 3544: loss 6.7307, tacc 6.1610, cvacc 8.9430
El 3545: loss 7.2495, tacc 6.6798, cvacc 8.9302
El 3546: loss 7.7743, tacc 7.2046, cvacc 8.9300
El 3547: loss 7.6163, tacc 7.0466, cvacc 8.9383
El 3548: loss 7.1041, tacc 6.5343, cvacc 8.9502
El 3549: loss 7.3831, tacc 6.8133, cvacc 8.9358
El 3550: loss 6.5978, tacc 6.0281, cvacc 8.9410
El 3551: loss 6.8615, tacc 6.2918, cvacc 8.9419
El 3552: loss 6.9600, tacc 6.3903, cvacc 8.9331
El 3553: loss 7.1230, tacc 6.5533, cvacc 8.9376
El 3554: loss 7.2846, tacc 6.7149, cvacc 8.9431
El 3555: loss 6.9076, tacc 6.3379, cvacc 8.9504
El 3556: loss 7.6846, tacc 7.1148, cvacc 8.9295
El 3557: loss 7.0652, tacc 6.4954, cvacc 8.9405
El 3558: loss 7.0865, tacc 6.5167, cvacc 8.9326
El 3559: loss 7.4179, tacc 6.8481, cvacc 8.9368
El 3560: loss 6.9491, tacc 6.3793, cvacc 8.9355
El 3561: loss 7.1111, tacc 6.5413, cvacc 8.9450
El 3562: loss 7.6371, tacc 7.0673, cvacc 8.9291
El 3563: loss 7.3576, tacc 6.7878, cvacc 8.9323
El 3564: loss 7.1850, tacc 6.6151, cvacc 8.9304
El 3565: loss 7.2878, tacc 6.7179, cvacc 8.9408
El 3566: loss 7.4966, tacc 6.9268, cvacc 8.9402
El 3567: loss 7.4636, tacc 6.8937, cvacc 8.9404
El 3568: loss 7.0954, tacc 6.5256, cvacc 8.9354
El 3569: loss 7.5199, tacc 6.9500, cvacc 8.9453
El 3570: loss 7.1122, tacc 6.5423, cvacc 8.9309
El 3571: loss 7.3455, tacc 6.7756, cvacc 8.9479
El 3572: loss 7.0924, tacc 6.5225, cvacc 8.9266
El 3573: loss 7.3352, tacc 6.7653, cvacc 8.9458
El 3574: loss 7.3460, tacc 6.7761, cvacc 8.9441
El 3575: loss 7.1783, tacc 6.6084, cvacc 8.9393
           Current learning rate 7.2779e-06
El 3576: loss 7.4512, tacc 6.8813, cvacc 8.9407
El 3577: loss 7.6216, tacc 7.0517, cvacc 8.9464
El 3578: loss 7.5050, tacc 6.9351, cvacc 8.9405
El 3579: loss 7.4133, tacc 6.8434, cvacc 8.9377
           Current learning rate 6.9868e-06
El 3580: loss 7.4268, tacc 6.8569, cvacc 8.9384
El 3581: loss 6.9725, tacc 6.4026, cvacc 8.9388
El 3582: loss 7.5705, tacc 7.0006, cvacc 8.9384
El 3583: loss 6.9273, tacc 6.3573, cvacc 8.9421
El 3584: loss 7.6278, tacc 7.0578, cvacc 8.9391
El 3585: loss 6.5720, tacc 6.0021, cvacc 8.9391
El 3586: loss 7.4529, tacc 6.8830, cvacc 8.9378
El 3587: loss 7.0828, tacc 6.5128, cvacc 8.9368
           Current learning rate 6.7073e-06
El 3588: loss 7.1828, tacc 6.6128, cvacc 8.9477
El 3589: loss 7.4167, tacc 6.8467, cvacc 8.9348
           Current learning rate 6.4391e-06
El 3590: loss 7.9776, tacc 7.4076, cvacc 8.9446
El 3591: loss 6.9512, tacc 6.3812, cvacc 8.9385
El 3592: loss 6.9696, tacc 6.3996, cvacc 8.9325
El 3593: loss 7.8942, tacc 7.3242, cvacc 8.9339
El 3594: loss 7.7734, tacc 7.2034, cvacc 8.9344
El 3595: loss 6.9058, tacc 6.3358, cvacc 8.9354
El 3596: loss 6.9456, tacc 6.3756, cvacc 8.9413
El 3597: loss 7.0889, tacc 6.5189, cvacc 8.9351
El 3598: loss 7.4654, tacc 6.8954, cvacc 8.9387
El 3599: loss 6.9554, tacc 6.3854, cvacc 8.9351
El 3600: loss 6.7853, tacc 6.2153, cvacc 8.9449
El 3601: loss 8.4480, tacc 7.8780, cvacc 8.9329

 PLE train 0.00 lambda 

El 1: loss 352.0480, tacc 350.9747, cvacc 351.1678
El 2: loss 37.7053, tacc 37.4358, cvacc 37.2911
El 3: loss 24.2929, tacc 23.9019, cvacc 24.8379
El 4: loss 28.9998, tacc 28.5209, cvacc 28.5603
El 5: loss 103.9005, tacc 103.2024, cvacc 103.2132
El 6: loss 17.4489, tacc 16.5134, cvacc 15.7150
El 7: loss 15.4912, tacc 14.4812, cvacc 12.8329
El 8: loss 24.3068, tacc 23.5559, cvacc 23.2654
El 9: loss 18.1852, tacc 17.5289, cvacc 18.6586
El 10: loss 12.7481, tacc 12.1995, cvacc 12.6995
El 11: loss 14.7383, tacc 14.2193, cvacc 14.4828
El 12: loss 35.3063, tacc 33.5367, cvacc 33.8936
El 13: loss 17.0873, tacc 14.1566, cvacc 14.5737
El 14: loss 17.1670, tacc 14.9641, cvacc 12.1798
El 15: loss 14.6813, tacc 12.9767, cvacc 12.6491
El 16: loss 14.6557, tacc 13.2549, cvacc 13.4945
El 17: loss 16.3666, tacc 15.2083, cvacc 15.5368
El 18: loss 52.2074, tacc 50.1483, cvacc 49.0919
El 19: loss 26.9550, tacc 24.4687, cvacc 25.8241
El 20: loss 16.2131, tacc 14.0457, cvacc 14.2729
El 21: loss 14.2600, tacc 12.6040, cvacc 13.0881
El 22: loss 13.2557, tacc 11.9166, cvacc 12.4647
           Current learning rate 9.6000e-03
El 23: loss 15.3410, tacc 14.2184, cvacc 13.1223
El 24: loss 12.7778, tacc 11.8205, cvacc 12.5184
El 25: loss 17.2827, tacc 16.4436, cvacc 15.1000
El 26: loss 15.5554, tacc 14.7952, cvacc 15.3362
El 27: loss 13.0758, tacc 12.2256, cvacc 13.2946
El 28: loss 12.1972, tacc 11.4950, cvacc 12.3993
           Current learning rate 9.2160e-03
El 29: loss 14.3333, tacc 13.7153, cvacc 13.8793
El 30: loss 11.1686, tacc 10.6111, cvacc 12.3238
El 31: loss 12.2197, tacc 11.7302, cvacc 12.2638
El 32: loss 12.0380, tacc 11.6061, cvacc 12.4044
El 33: loss 13.0102, tacc 12.6211, cvacc 12.1069
El 34: loss 15.9579, tacc 15.5962, cvacc 16.3272
El 35: loss 12.4949, tacc 12.1558, cvacc 12.1117
El 36: loss 13.0546, tacc 12.7154, cvacc 12.4219
El 37: loss 15.3194, tacc 14.7698, cvacc 13.0997
El 38: loss 12.4349, tacc 11.9940, cvacc 12.8544
El 39: loss 15.8678, tacc 15.4865, cvacc 14.6125
El 40: loss 12.3613, tacc 11.9918, cvacc 12.1064
El 41: loss 12.5527, tacc 12.2012, cvacc 12.0645
           Current learning rate 8.8474e-03
El 42: loss 13.0270, tacc 12.7239, cvacc 13.2631
El 43: loss 12.1469, tacc 11.8875, cvacc 12.0412
El 44: loss 12.6100, tacc 12.3867, cvacc 12.2044
El 45: loss 39.7536, tacc 35.6358, cvacc 35.9013
El 46: loss 413.9577, tacc 396.4479, cvacc 396.2623
El 47: loss 186.4635, tacc 162.6569, cvacc 158.7514
El 48: loss 83.7229, tacc 60.2920, cvacc 58.4509
El 49: loss 39.9729, tacc 18.1114, cvacc 19.2350
El 50: loss 44.9984, tacc 24.4162, cvacc 26.4160
El 51: loss 37.3575, tacc 17.8252, cvacc 17.3304
El 52: loss 41.9409, tacc 23.3663, cvacc 23.1693
El 53: loss 30.4373, tacc 12.6763, cvacc 14.7395
El 54: loss 28.4292, tacc 11.4246, cvacc 12.3755
El 55: loss 29.7954, tacc 13.4788, cvacc 13.5617
El 56: loss 31.7407, tacc 16.0555, cvacc 16.8321
El 57: loss 30.2566, tacc 14.9198, cvacc 15.6988
El 58: loss 29.7564, tacc 15.0450, cvacc 15.0821
El 59: loss 29.6815, tacc 15.5319, cvacc 15.8340
El 60: loss 26.4463, tacc 12.8132, cvacc 12.7086
El 61: loss 24.0299, tacc 10.8736, cvacc 13.0257
El 62: loss 27.3116, tacc 14.5997, cvacc 14.7189
El 63: loss 24.5494, tacc 12.2570, cvacc 12.1872
El 64: loss 25.4169, tacc 13.5255, cvacc 12.6715
El 65: loss 24.2969, tacc 12.7888, cvacc 12.7732
El 66: loss 21.2673, tacc 10.0862, cvacc 12.1142
           Current learning rate 8.4935e-03
El 67: loss 22.5383, tacc 11.7202, cvacc 12.7282
El 68: loss 25.6859, tacc 15.2226, cvacc 12.9566
El 69: loss 27.3763, tacc 17.2170, cvacc 17.8219
El 70: loss 21.7855, tacc 11.9482, cvacc 12.2577
El 71: loss 25.3826, tacc 15.8569, cvacc 15.1865
El 72: loss 21.8903, tacc 12.6317, cvacc 13.9214
El 73: loss 20.0407, tacc 11.0844, cvacc 12.5301
El 74: loss 21.7164, tacc 13.0581, cvacc 14.2913
El 75: loss 20.1592, tacc 11.7701, cvacc 12.6982
El 76: loss 21.2581, tacc 12.6694, cvacc 12.3970
El 77: loss 21.1539, tacc 12.9639, cvacc 12.2036
El 78: loss 21.1743, tacc 13.3375, cvacc 13.1050
El 79: loss 20.4537, tacc 12.9194, cvacc 13.8958
El 80: loss 17.9710, tacc 10.7008, cvacc 12.1778
El 81: loss 19.4526, tacc 12.4421, cvacc 12.0129
El 82: loss 18.8780, tacc 12.1126, cvacc 13.1501
El 83: loss 21.9867, tacc 15.4415, cvacc 15.3748
El 84: loss 18.6849, tacc 12.3130, cvacc 12.0169
El 85: loss 22.9342, tacc 16.7900, cvacc 16.2857
El 86: loss 137.2516, tacc 127.6556, cvacc 129.4769
El 87: loss 26.7695, tacc 14.0930, cvacc 13.4182
El 88: loss 27.8111, tacc 16.2385, cvacc 15.4717
El 89: loss 26.2445, tacc 15.5962, cvacc 16.5430
El 90: loss 26.3540, tacc 16.4381, cvacc 15.7955
El 91: loss 22.0589, tacc 12.7765, cvacc 12.0639
El 92: loss 20.1630, tacc 11.4329, cvacc 12.3548
El 93: loss 19.0349, tacc 10.7995, cvacc 12.2273
El 94: loss 23.6699, tacc 15.8864, cvacc 12.9815
El 95: loss 17.0224, tacc 9.6530, cvacc 12.4505
El 96: loss 26.6158, tacc 19.6265, cvacc 17.1210
El 97: loss 18.6919, tacc 12.0542, cvacc 12.2570
El 98: loss 17.7057, tacc 11.3980, cvacc 12.2545
El 99: loss 18.6198, tacc 12.6161, cvacc 12.7695
El 100: loss 17.1508, tacc 11.4389, cvacc 12.2845
El 101: loss 16.8061, tacc 11.3772, cvacc 12.1792
El 102: loss 17.5317, tacc 12.3724, cvacc 12.2449
El 103: loss 17.2889, tacc 12.3807, cvacc 13.7865
El 104: loss 16.0717, tacc 11.4001, cvacc 12.1319
El 105: loss 18.5568, tacc 14.1133, cvacc 14.7645
El 106: loss 16.8976, tacc 12.6618, cvacc 13.1662
           Current learning rate 8.1537e-03
El 107: loss 16.1478, tacc 12.1219, cvacc 13.0504
El 108: loss 15.4957, tacc 11.6596, cvacc 12.1090
           Current learning rate 7.8276e-03
El 109: loss 14.1730, tacc 10.5261, cvacc 11.9567
El 110: loss 15.0714, tacc 11.5752, cvacc 12.3018
El 111: loss 15.2697, tacc 11.9383, cvacc 12.2806
El 112: loss 14.5842, tacc 11.4109, cvacc 12.0799
El 113: loss 16.0382, tacc 13.0128, cvacc 12.7276
El 114: loss 14.1236, tacc 11.2355, cvacc 12.4863
El 115: loss 13.9806, tacc 11.2254, cvacc 12.3144
El 116: loss 15.3446, tacc 12.7299, cvacc 13.2626
El 117: loss 15.8027, tacc 13.3207, cvacc 12.1098
El 118: loss 17.3015, tacc 14.9363, cvacc 12.3467
El 119: loss 14.0017, tacc 11.7574, cvacc 12.3964
El 120: loss 16.8086, tacc 14.6735, cvacc 15.0492
El 121: loss 13.6188, tacc 11.5574, cvacc 12.4081
El 122: loss 13.7933, tacc 11.8442, cvacc 11.9545
           Current learning rate 7.5145e-03
El 123: loss 18.2556, tacc 16.4166, cvacc 16.5078
El 124: loss 13.2430, tacc 11.4884, cvacc 13.2624
El 125: loss 12.1408, tacc 10.4792, cvacc 12.1432
El 126: loss 15.7869, tacc 14.1935, cvacc 11.9628
El 127: loss 13.8259, tacc 12.3224, cvacc 12.5598
El 128: loss 14.0136, tacc 12.5847, cvacc 12.1255
El 129: loss 12.3153, tacc 10.9205, cvacc 12.4809
El 130: loss 13.2546, tacc 11.9538, cvacc 13.4391
El 131: loss 12.8211, tacc 11.5974, cvacc 12.3067
El 132: loss 13.3266, tacc 12.1333, cvacc 13.2952
El 133: loss 12.4227, tacc 11.2931, cvacc 12.3648
El 134: loss 14.0814, tacc 12.9597, cvacc 12.2128
El 135: loss 15.1957, tacc 14.1665, cvacc 12.6763
El 136: loss 12.6299, tacc 11.6755, cvacc 11.9596
El 137: loss 16.0528, tacc 15.1545, cvacc 16.3211
El 138: loss 15.2543, tacc 14.2876, cvacc 12.6809
El 139: loss 13.2745, tacc 12.3994, cvacc 11.9289
El 140: loss 13.9930, tacc 13.1874, cvacc 12.8121
El 141: loss 12.3662, tacc 11.6162, cvacc 12.0666
           Current learning rate 7.2139e-03
El 142: loss 13.3590, tacc 12.6524, cvacc 13.3615
El 143: loss 12.3404, tacc 11.6410, cvacc 12.0073
El 144: loss 14.4088, tacc 13.7445, cvacc 11.8964
El 145: loss 11.8358, tacc 11.2230, cvacc 12.1104
El 146: loss 13.4103, tacc 12.7963, cvacc 13.6559
El 147: loss 12.2358, tacc 11.5859, cvacc 12.2562
El 148: loss 11.8446, tacc 11.2668, cvacc 12.2748
El 149: loss 11.3332, tacc 10.7976, cvacc 11.9401
El 150: loss 13.4008, tacc 12.8525, cvacc 13.3866
El 151: loss 15.0206, tacc 14.5279, cvacc 15.0257
El 152: loss 11.1343, tacc 10.6506, cvacc 11.9632
El 153: loss 12.7325, tacc 12.2803, cvacc 12.2008
El 154: loss 13.4804, tacc 13.0676, cvacc 11.9880
El 155: loss 13.2140, tacc 12.7996, cvacc 13.7252
El 156: loss 14.1682, tacc 13.7691, cvacc 15.1818
El 157: loss 12.8572, tacc 12.4619, cvacc 12.4901
El 158: loss 14.3124, tacc 13.9331, cvacc 14.1391
El 159: loss 12.0530, tacc 11.6554, cvacc 11.8397
El 160: loss 11.9267, tacc 11.5258, cvacc 12.2796
El 161: loss 11.9564, tacc 11.1631, cvacc 11.9300
El 162: loss 12.4359, tacc 11.8620, cvacc 11.9941
El 163: loss 13.2351, tacc 12.7667, cvacc 12.9977
El 164: loss 14.3606, tacc 13.9425, cvacc 14.6675
El 165: loss 13.3929, tacc 12.9935, cvacc 12.6074
El 166: loss 11.9340, tacc 11.5765, cvacc 11.9298
El 167: loss 13.1915, tacc 12.8646, cvacc 13.7317
El 168: loss 10.8488, tacc 10.5367, cvacc 11.8555
El 169: loss 12.9555, tacc 12.6626, cvacc 12.8081
El 170: loss 16.4218, tacc 16.0774, cvacc 17.3473
El 171: loss 12.5635, tacc 12.1980, cvacc 13.1151
El 172: loss 11.1204, tacc 10.7597, cvacc 12.3971
El 173: loss 16.5849, tacc 16.1863, cvacc 14.6699
El 174: loss 14.2013, tacc 13.8389, cvacc 12.8170
El 175: loss 11.4632, tacc 11.1424, cvacc 12.1471
El 176: loss 12.0795, tacc 11.7822, cvacc 11.7060
           Current learning rate 6.9253e-03
El 177: loss 10.5729, tacc 10.2945, cvacc 11.9097
El 178: loss 11.8422, tacc 11.5759, cvacc 11.7601
El 179: loss 12.2595, tacc 11.9980, cvacc 11.6893
El 180: loss 11.2586, tacc 10.9838, cvacc 11.8780
El 181: loss 15.8336, tacc 15.5581, cvacc 14.7203
El 182: loss 18.2360, tacc 15.2582, cvacc 15.5792
El 183: loss 12.5025, tacc 10.6002, cvacc 11.8896
           Current learning rate 6.6483e-03
El 184: loss 13.3510, tacc 11.9900, cvacc 11.7671
El 185: loss 12.2834, tacc 11.2210, cvacc 11.9229
El 186: loss 12.3252, tacc 11.4561, cvacc 11.7486
El 187: loss 11.4474, tacc 10.7180, cvacc 11.6786
El 188: loss 10.8898, tacc 10.2613, cvacc 11.8286
El 189: loss 14.6928, tacc 14.1426, cvacc 14.9028
El 190: loss 12.6220, tacc 12.1171, cvacc 13.0166
El 191: loss 10.8847, tacc 10.4313, cvacc 11.9729
El 192: loss 13.4817, tacc 13.0631, cvacc 13.9793
El 193: loss 13.3219, tacc 12.9365, cvacc 11.6715
El 194: loss 11.7006, tacc 11.3074, cvacc 11.6039
El 195: loss 12.7756, tacc 12.4280, cvacc 12.8592
El 196: loss 12.4858, tacc 12.1611, cvacc 11.7905
El 197: loss 14.1771, tacc 13.8677, cvacc 13.6548
El 198: loss 10.5126, tacc 10.1980, cvacc 11.6276
El 199: loss 12.5219, tacc 12.2296, cvacc 11.9044
El 200: loss 10.7746, tacc 10.4969, cvacc 11.5926
El 201: loss 11.9053, tacc 11.6539, cvacc 12.1662
El 202: loss 10.9358, tacc 10.6904, cvacc 11.6028
           Current learning rate 6.3824e-03
El 203: loss 11.0085, tacc 10.7537, cvacc 12.0735
El 204: loss 13.2817, tacc 12.8969, cvacc 12.5539
El 205: loss 13.5810, tacc 13.2423, cvacc 13.1444
El 206: loss 11.1752, tacc 10.8425, cvacc 11.7018
El 207: loss 15.8691, tacc 15.5500, cvacc 14.9910
El 208: loss 12.1218, tacc 11.8398, cvacc 12.2344
El 209: loss 14.0735, tacc 13.8162, cvacc 13.1476
El 210: loss 11.3791, tacc 11.1395, cvacc 12.6214
El 211: loss 11.5736, tacc 11.3517, cvacc 11.6732
El 212: loss 13.4524, tacc 13.2330, cvacc 13.3483
El 213: loss 11.5610, tacc 11.3332, cvacc 12.0882
El 214: loss 11.3666, tacc 11.1502, cvacc 11.7348
El 215: loss 11.7422, tacc 10.7570, cvacc 11.6192
El 216: loss 12.9651, tacc 11.5092, cvacc 11.9511
El 217: loss 13.6921, tacc 12.8564, cvacc 12.2376
El 218: loss 12.2483, tacc 11.6485, cvacc 11.6361
El 219: loss 13.7687, tacc 13.2873, cvacc 11.4503
El 220: loss 14.6223, tacc 14.2221, cvacc 13.5023
El 221: loss 11.7911, tacc 11.3694, cvacc 11.7428
El 222: loss 12.9143, tacc 12.5575, cvacc 12.0463
El 223: loss 11.7847, tacc 11.4680, cvacc 12.1187
El 224: loss 11.9631, tacc 11.6806, cvacc 12.1402
El 225: loss 11.2565, tacc 10.9861, cvacc 11.5660
           Current learning rate 6.1271e-03
El 226: loss 14.2350, tacc 13.9748, cvacc 11.9684
El 227: loss 10.3442, tacc 10.0986, cvacc 11.6201
El 228: loss 10.3730, tacc 10.1474, cvacc 11.3666
El 229: loss 12.1478, tacc 11.9364, cvacc 11.8982
El 230: loss 13.6018, tacc 13.3856, cvacc 12.7671
El 231: loss 11.8725, tacc 11.6489, cvacc 12.4266
El 232: loss 11.0418, tacc 10.8277, cvacc 11.3260
El 233: loss 10.9614, tacc 10.7490, cvacc 12.3453
El 234: loss 12.4792, tacc 12.2650, cvacc 13.2719
El 235: loss 11.6209, tacc 11.4029, cvacc 11.6938
El 236: loss 11.4999, tacc 11.2667, cvacc 11.2994
El 237: loss 11.1568, tacc 10.8887, cvacc 11.6741
El 238: loss 10.7409, tacc 10.5025, cvacc 11.4541
El 239: loss 11.1733, tacc 10.9529, cvacc 11.7521
El 240: loss 12.2641, tacc 12.0190, cvacc 11.4239
El 241: loss 11.9140, tacc 11.6839, cvacc 11.5130
El 242: loss 30.2124, tacc 29.2332, cvacc 29.0408
El 243: loss 14.3080, tacc 11.6895, cvacc 13.2674
El 244: loss 12.2712, tacc 10.7564, cvacc 11.6884
           Current learning rate 5.8820e-03
El 245: loss 10.9695, tacc 9.9281, cvacc 11.4356
El 246: loss 11.6046, tacc 10.7959, cvacc 11.2706
El 247: loss 14.2090, tacc 13.5489, cvacc 11.8936
El 248: loss 11.3360, tacc 10.7802, cvacc 11.2816
El 249: loss 9.8643, tacc 9.3817, cvacc 11.1472
El 250: loss 12.2078, tacc 11.7798, cvacc 11.3707
El 251: loss 14.6438, tacc 14.2607, cvacc 13.3111
El 252: loss 13.5777, tacc 13.2141, cvacc 12.7474
El 253: loss 12.0580, tacc 11.7252, cvacc 11.5420
El 254: loss 10.1000, tacc 9.7927, cvacc 11.6982
El 255: loss 10.7066, tacc 10.4129, cvacc 11.1674
El 256: loss 11.6898, tacc 11.3991, cvacc 11.1061
El 257: loss 10.9860, tacc 10.7068, cvacc 11.4206
El 258: loss 10.8646, tacc 10.6026, cvacc 11.6220
El 259: loss 11.0251, tacc 10.7757, cvacc 11.1068
El 260: loss 10.2525, tacc 10.0071, cvacc 11.0504
El 261: loss 10.6716, tacc 10.4290, cvacc 11.3836
           Current learning rate 5.6467e-03
El 262: loss 10.8122, tacc 10.5751, cvacc 11.7167
El 263: loss 10.7085, tacc 10.4772, cvacc 11.2046
El 264: loss 11.8297, tacc 11.6068, cvacc 12.0838
El 265: loss 12.8661, tacc 12.6404, cvacc 13.8370
El 266: loss 12.6005, tacc 12.3388, cvacc 11.6284
El 267: loss 10.9718, tacc 10.7395, cvacc 11.0594
El 268: loss 11.8575, tacc 11.5074, cvacc 11.4248
El 269: loss 13.3489, tacc 11.6464, cvacc 11.2086
El 270: loss 13.5693, tacc 12.6532, cvacc 11.5168
El 271: loss 10.8757, tacc 10.2142, cvacc 10.8788
El 272: loss 14.5127, tacc 13.9805, cvacc 12.9293
El 273: loss 11.0704, tacc 10.6193, cvacc 11.0109
El 274: loss 9.8243, tacc 9.4240, cvacc 11.2240
El 275: loss 11.7225, tacc 11.3651, cvacc 11.9762
El 276: loss 13.4833, tacc 13.1552, cvacc 12.9876
El 277: loss 10.8361, tacc 10.5352, cvacc 10.8104
El 278: loss 9.9180, tacc 9.6392, cvacc 11.9568
El 279: loss 10.6078, tacc 10.3417, cvacc 10.8830
El 280: loss 11.6700, tacc 11.4163, cvacc 12.1362
El 281: loss 11.6480, tacc 11.4046, cvacc 11.0409
El 282: loss 9.5788, tacc 9.3431, cvacc 10.9098
El 283: loss 12.7250, tacc 12.4798, cvacc 12.5778
El 284: loss 10.3342, tacc 10.0152, cvacc 11.8633
El 285: loss 14.3885, tacc 14.1086, cvacc 11.8943
El 286: loss 10.8667, tacc 10.6134, cvacc 10.9068
El 287: loss 10.4853, tacc 10.2508, cvacc 10.6075
El 288: loss 10.5564, tacc 10.3322, cvacc 10.9149
El 289: loss 11.4452, tacc 11.2282, cvacc 11.9929
El 290: loss 10.8761, tacc 10.6529, cvacc 10.9160
El 291: loss 11.4212, tacc 11.1805, cvacc 10.4917
El 292: loss 11.1991, tacc 10.9240, cvacc 12.4732
El 293: loss 11.1735, tacc 10.9008, cvacc 11.9003
El 294: loss 11.3151, tacc 11.0646, cvacc 11.0618
           Current learning rate 5.4209e-03
El 295: loss 12.8805, tacc 12.6372, cvacc 11.8947
El 296: loss 10.4237, tacc 10.1884, cvacc 10.5988
El 297: loss 10.8676, tacc 10.6011, cvacc 12.1548
El 298: loss 12.1979, tacc 11.6878, cvacc 11.8874
El 299: loss 17.0381, tacc 13.5525, cvacc 13.3906
El 300: loss 14.9544, tacc 10.6361, cvacc 11.0117
El 301: loss 15.7964, tacc 12.4948, cvacc 12.9618
El 302: loss 13.5189, tacc 10.8399, cvacc 10.9558
           Current learning rate 5.2040e-03
El 303: loss 13.8355, tacc 11.5836, cvacc 11.3340
El 304: loss 13.1936, tacc 11.2478, cvacc 10.6055
El 305: loss 13.2681, tacc 11.5602, cvacc 11.4950
El 306: loss 11.2806, tacc 9.7701, cvacc 10.7099
El 307: loss 13.5485, tacc 12.2000, cvacc 13.2832
El 308: loss 11.8819, tacc 10.6700, cvacc 11.5097
El 309: loss 10.5966, tacc 9.5001, cvacc 10.7154
El 310: loss 11.3608, tacc 10.3606, cvacc 11.1689
El 311: loss 13.4517, tacc 12.5363, cvacc 12.1647
El 312: loss 12.2570, tacc 11.4166, cvacc 11.1415
El 313: loss 11.3924, tacc 10.6191, cvacc 10.8539
El 314: loss 13.2299, tacc 12.5179, cvacc 11.9302
El 315: loss 11.4039, tacc 10.7438, cvacc 11.0087
El 316: loss 12.4011, tacc 11.7915, cvacc 11.1547
El 317: loss 10.5147, tacc 9.9410, cvacc 10.5075
El 318: loss 14.7625, tacc 14.2311, cvacc 12.9168
El 319: loss 12.9033, tacc 12.4055, cvacc 12.6712
El 320: loss 9.9957, tacc 9.5244, cvacc 10.8928
El 321: loss 11.8877, tacc 11.4411, cvacc 11.2860
           Current learning rate 4.9959e-03
